9.600000000000000000e+01,3.661389088630676358e+00,3.868882608413696023e+00
9.700000000000000000e+01,3.600000000000000089e+00,4.029106044769286576e+00
9.800000000000000000e+01,3.822826647758483798e+00,3.783109748363493896e+00
9.900000000000000000e+01,4.446013355255126420e+00,4.108881855010986683e+00
1.000000000000000000e+02,3.844194722175597878e+00,3.600000000000000089e+00
1.010000000000000000e+02,4.382474437355995178e+00,3.856493484973907204e+00
1.020000000000000000e+02,4.551583671569823686e+00,4.097279167175292613e+00
1.030000000000000000e+02,3.600000000000000089e+00,4.121062636375427246e+00
1.040000000000000000e+02,3.600000000000000089e+00,3.600000000000000089e+00
1.050000000000000000e+02,4.737728118896484375e+00,4.911550521850585938e+00
1.060000000000000000e+02,3.714804852008819491e+00,4.707696938514708940e+00
1.070000000000000000e+02,4.771946454048157094e+00,4.172110058367252350e+00
1.080000000000000000e+02,4.842751932144165217e+00,4.021140313148498180e+00
1.090000000000000000e+02,4.021140313148498180e+00,3.612189912796020419e+00
1.100000000000000000e+02,4.322593021392819423e+00,4.313241100311278942e+00
1.110000000000000000e+02,4.714674329757690074e+00,4.475920939445495961e+00
1.120000000000000000e+02,4.502668762207031605e+00,4.811986875534057795e+00
1.130000000000000000e+02,3.600000000000000089e+00,4.253757596015930176e+00
1.140000000000000000e+02,4.273290681838989080e+00,4.607850098609923783e+00
1.150000000000000000e+02,4.620811104774475098e+00,3.890391671657562167e+00
1.160000000000000000e+02,4.357909059524535778e+00,4.599153971672057750e+00
1.170000000000000000e+02,4.336482524871826172e+00,4.372750425338745472e+00
1.180000000000000000e+02,4.707224345207214000e+00,4.222286367416382191e+00
1.190000000000000000e+02,6.011220431327819469e+00,3.931084096431732178e+00
1.200000000000000000e+02,4.502037763595580167e+00,3.600000000000000089e+00
1.210000000000000000e+02,4.371634292602538885e+00,4.265913677215576350e+00
1.220000000000000000e+02,4.267051339149475098e+00,4.130830383300780895e+00
1.230000000000000000e+02,4.606279873847961781e+00,4.432892823219299672e+00
1.240000000000000000e+02,4.506928277015686213e+00,4.123646807670593439e+00
1.250000000000000000e+02,3.779263627529144021e+00,3.600000000000000089e+00
1.260000000000000000e+02,4.123646807670593439e+00,3.779263627529144021e+00
1.270000000000000000e+02,4.410262322425841930e+00,3.974648225307464422e+00
1.280000000000000000e+02,4.235671782493591664e+00,4.149432873725890758e+00
1.290000000000000000e+02,4.303079652786254705e+00,4.542870140075683238e+00
1.300000000000000000e+02,4.855212020874023260e+00,4.608213537931442616e+00
1.310000000000000000e+02,3.967312145233154119e+00,4.417239427566528320e+00
1.320000000000000000e+02,4.421473288536072133e+00,4.415928816795348766e+00
1.330000000000000000e+02,4.502746319770812633e+00,4.401096916198730113e+00
1.340000000000000000e+02,4.273931860923767090e+00,4.510153961181640803e+00
1.350000000000000000e+02,3.888358712196349654e+00,3.706872510910034002e+00
1.360000000000000000e+02,4.252156805992126642e+00,3.888358712196349654e+00
1.370000000000000000e+02,4.175008893013000488e+00,4.211323346694310743e+00
1.380000000000000000e+02,3.865713834762573242e+00,4.175008893013000488e+00
1.390000000000000000e+02,4.324756383895874023e+00,4.815258860588073730e+00
1.400000000000000000e+02,4.362203311920166193e+00,4.079374799728393342e+00
1.410000000000000000e+02,4.279577326774597346e+00,4.432695817947387873e+00
1.420000000000000000e+02,3.828845071792602361e+00,3.760470795631408514e+00
1.430000000000000000e+02,3.960277998447417680e+00,3.600000000000000089e+00
1.440000000000000000e+02,4.449603033065796076e+00,4.719703626632690607e+00
1.450000000000000000e+02,4.421790480613708496e+00,4.253910589218139471e+00
1.460000000000000000e+02,4.494415736198424938e+00,4.200935475826263144e+00
1.470000000000000000e+02,4.200935475826263144e+00,3.847587978839874356e+00
1.480000000000000000e+02,3.850173699855804266e+00,3.600000000000000089e+00
1.490000000000000000e+02,4.259996628761291149e+00,4.377150583267211736e+00
1.500000000000000000e+02,4.182453799247741522e+00,4.259996628761291149e+00
1.510000000000000000e+02,4.210264468193053666e+00,4.182453799247741522e+00
1.520000000000000000e+02,6.500000000000000000e+00,4.723492074012756170e+00
1.530000000000000000e+02,4.196072316169738414e+00,4.677933287620544611e+00
1.540000000000000000e+02,4.230025606685214434e+00,4.566313576698303400e+00
1.550000000000000000e+02,4.675239610671996893e+00,4.579673361778259455e+00
1.560000000000000000e+02,4.748367452621460316e+00,4.622788619995117365e+00
1.570000000000000000e+02,4.712244701385498225e+00,4.477182340621948420e+00
1.580000000000000000e+02,4.477182340621948420e+00,6.500000000000000000e+00
1.590000000000000000e+02,3.770384526252746227e+00,3.600000000000000089e+00
1.600000000000000000e+02,4.623215651512145641e+00,4.735602545738220037e+00
1.610000000000000000e+02,3.674515676498412819e+00,3.600000000000000089e+00
1.620000000000000000e+02,4.112383341789245250e+00,5.173412871360778098e+00
1.630000000000000000e+02,3.600000000000000089e+00,3.600000000000000089e+00
1.640000000000000000e+02,3.931702435016632080e+00,5.208283400535583141e+00
1.650000000000000000e+02,4.069131016731262207e+00,3.752021944522857755e+00
1.660000000000000000e+02,3.600000000000000089e+00,3.959136998653411510e+00
1.670000000000000000e+02,3.917642068862914329e+00,3.601672971248626620e+00
1.680000000000000000e+02,3.749721324443817227e+00,4.496205472946166459e+00
1.690000000000000000e+02,4.085559296607971014e+00,6.487815785408019842e+00
1.700000000000000000e+02,3.870731755820187470e+00,4.029845952987670898e+00
1.710000000000000000e+02,4.298919534683227184e+00,3.937151026725768777e+00
1.720000000000000000e+02,4.107121944427490234e+00,4.292742538452148260e+00
1.730000000000000000e+02,4.470048737525940119e+00,4.586138010025024414e+00
1.740000000000000000e+02,6.500000000000000000e+00,4.700573134422302068e+00
1.750000000000000000e+02,4.969368229971991902e+00,5.174296832084655406e+00
1.760000000000000000e+02,4.651100301742553178e+00,4.402165865898131969e+00
1.770000000000000000e+02,3.870445060729979403e+00,4.467076492309570490e+00
1.780000000000000000e+02,4.030440139770507635e+00,4.475094509124756037e+00
1.790000000000000000e+02,4.652212429046630682e+00,4.489387226104735618e+00
1.800000000000000000e+02,3.857546913623809637e+00,3.703739941120147705e+00
1.810000000000000000e+02,4.487513160705566051e+00,4.351786398887634633e+00
1.820000000000000000e+02,4.667893195152283070e+00,5.283963227272034047e+00
1.830000000000000000e+02,4.199551105499267578e+00,6.500000000000000000e+00
1.840000000000000000e+02,4.239046263694763006e+00,4.199551105499267578e+00
1.850000000000000000e+02,3.863875067234038951e+00,3.975876092910766602e+00
1.860000000000000000e+02,4.767753100395202281e+00,4.599131727218628285e+00
1.870000000000000000e+02,4.637026496367020911e+00,4.599588227272032981e+00
1.880000000000000000e+02,4.599588227272032981e+00,4.050333976745605469e+00
1.890000000000000000e+02,3.600000000000000089e+00,4.320575022697449086e+00
1.900000000000000000e+02,4.370404314994812189e+00,4.577475094795226518e+00
1.910000000000000000e+02,4.323228001594543457e+00,4.398241925239562811e+00
1.920000000000000000e+02,5.496985673904418945e+00,4.118254685401916859e+00
1.930000000000000000e+02,4.090062522888183949e+00,3.797645330429077148e+00
1.940000000000000000e+02,4.195150651534398811e+00,3.773775887489318581e+00
1.950000000000000000e+02,4.354999780654907227e+00,4.587307238578796742e+00
1.960000000000000000e+02,4.101585689187049688e+00,4.195150651534398811e+00
1.970000000000000000e+02,3.640322852134704412e+00,3.600000000000000089e+00
1.980000000000000000e+02,4.236552667617797141e+00,4.507418370246886852e+00
1.990000000000000000e+02,3.665522503852844061e+00,3.600000000000000089e+00
2.000000000000000000e+02,4.638329529762268422e+00,4.487623715400696156e+00
2.010000000000000000e+02,4.487623715400696156e+00,4.396383452415466131e+00
2.020000000000000000e+02,4.952074575424194158e+00,4.614255690574645463e+00
2.030000000000000000e+02,4.797031458218892652e+00,4.952074575424194158e+00
2.040000000000000000e+02,4.923885798454284313e+00,4.266190195083618519e+00
2.050000000000000000e+02,4.266190195083618519e+00,4.163293647766113104e+00
2.060000000000000000e+02,4.163293647766113104e+00,3.692741370201110929e+00
2.070000000000000000e+02,4.300025105476379395e+00,4.894860839843749645e+00
2.080000000000000000e+02,4.312331306934356512e+00,4.300025105476379395e+00
2.090000000000000000e+02,4.352408170700073242e+00,4.312331306934356512e+00
2.100000000000000000e+02,4.490499186515807928e+00,4.862812447547912420e+00
2.110000000000000000e+02,4.780582284927367809e+00,4.521965670585632147e+00
2.120000000000000000e+02,4.595261764526367365e+00,4.474347758293151678e+00
2.130000000000000000e+02,4.040067577362060902e+00,3.600000000000000089e+00
2.140000000000000000e+02,5.225788331031798961e+00,4.336994814872741522e+00
2.150000000000000000e+02,4.785830497741699219e+00,4.947161078453063965e+00
2.160000000000000000e+02,3.758212089538574219e+00,4.160290694236755016e+00
2.170000000000000000e+02,4.160290694236755016e+00,4.785830497741699219e+00
2.180000000000000000e+02,4.335605419765819590e+00,4.484468217329545148e+00
2.190000000000000000e+02,4.484468217329545148e+00,4.282646812092174571e+00
2.200000000000000000e+02,4.550137495994567516e+00,4.683335256576538264e+00
2.210000000000000000e+02,4.213053011894226429e+00,5.086520242691039861e+00
2.220000000000000000e+02,4.275822067260742543e+00,3.600000000000000089e+00
2.230000000000000000e+02,4.308025026321411488e+00,3.804698753356933416e+00
2.240000000000000000e+02,4.793733477592468262e+00,4.829967570304870783e+00
2.250000000000000000e+02,3.990295195579528720e+00,4.844301772117614036e+00
2.260000000000000000e+02,4.559469842910766957e+00,4.903137040138244807e+00
2.270000000000000000e+02,4.684017729759216486e+00,4.749203109741211293e+00
2.280000000000000000e+02,4.749203109741211293e+00,3.855128896236419855e+00
2.290000000000000000e+02,3.927983999252319336e+00,4.078005647659301403e+00
2.300000000000000000e+02,4.158717298507690785e+00,4.188198947906494496e+00
2.310000000000000000e+02,4.708359694480895641e+00,4.819707894325256703e+00
2.320000000000000000e+02,4.180737018585205078e+00,4.705064678192139027e+00
2.330000000000000000e+02,3.635682690143585027e+00,3.600000000000000089e+00
2.340000000000000000e+02,5.433902835845946910e+00,4.668892717361449840e+00
2.350000000000000000e+02,4.914470100402831498e+00,4.734608221054076971e+00
2.360000000000000000e+02,4.734610700607300160e+00,3.600000000000000089e+00
2.370000000000000000e+02,3.891547930240631281e+00,3.600000000000000089e+00
2.380000000000000000e+02,3.646560156345367343e+00,3.600000000000000089e+00
2.390000000000000000e+02,5.677809596061706543e+00,3.852673172950744629e+00
2.400000000000000000e+02,3.842504894733429044e+00,3.600000000000000089e+00
2.410000000000000000e+02,3.852673172950744629e+00,3.669422924518585205e+00
2.420000000000000000e+02,4.234992480278014781e+00,5.384722018241882679e+00
2.430000000000000000e+02,3.987374043464660289e+00,3.600000000000000089e+00
2.440000000000000000e+02,5.339305448532104315e+00,5.578091049194336293e+00
2.450000000000000000e+02,4.872971796989441273e+00,5.322657465934753418e+00
2.460000000000000000e+02,4.027101206779479803e+00,3.600000000000000089e+00
2.470000000000000000e+02,3.600000000000000089e+00,4.872971796989441273e+00
2.480000000000000000e+02,3.876983833312988459e+00,3.600000000000000089e+00
2.490000000000000000e+02,4.869288288463245351e+00,3.712859344482421609e+00
2.500000000000000000e+02,4.239409041404724299e+00,4.869288288463245351e+00
2.510000000000000000e+02,3.888242053985595525e+00,4.239409041404724299e+00
2.520000000000000000e+02,4.946040225028991877e+00,3.840972065925598145e+00
2.530000000000000000e+02,4.553025174140929998e+00,4.946040225028991877e+00
2.540000000000000000e+02,3.600000000000000089e+00,4.612967157363891957e+00
2.550000000000000000e+02,3.706112992763519021e+00,3.600000000000000089e+00
2.560000000000000000e+02,4.622157144546508611e+00,4.568944287300110041e+00
2.570000000000000000e+02,4.286281275749206365e+00,4.932961201667785289e+00
2.580000000000000000e+02,3.600000000000000089e+00,4.425593709945678356e+00
2.590000000000000000e+02,3.600000000000000089e+00,3.600000000000000089e+00
2.600000000000000000e+02,3.911474287509918213e+00,3.600000000000000089e+00
2.610000000000000000e+02,3.930085253715514870e+00,3.603151917457580566e+00
2.620000000000000000e+02,3.600000000000000089e+00,3.707871794700622559e+00
2.630000000000000000e+02,3.603151917457580566e+00,4.038364887237548828e+00
2.640000000000000000e+02,4.153511333465575994e+00,4.628408265113830744e+00
2.650000000000000000e+02,4.626844525337219238e+00,4.691476967118003216e+00
2.660000000000000000e+02,4.769256949424743652e+00,4.272553656498590868e+00
2.670000000000000000e+02,3.772632133960724055e+00,3.600000000000000089e+00
2.680000000000000000e+02,4.272553656498590868e+00,3.923805212974548429e+00
2.690000000000000000e+02,3.682519793510437012e+00,3.600000000000000089e+00
2.700000000000000000e+02,3.710552501678466619e+00,3.600000000000000089e+00
2.710000000000000000e+02,3.600000000000000089e+00,3.628936851024627597e+00
2.720000000000000000e+02,4.500385410135442577e+00,4.112291765213012873e+00
2.730000000000000000e+02,4.323996353149413885e+00,5.930514121055602494e+00
2.740000000000000000e+02,5.924085259437561035e+00,4.475174665451049805e+00
2.750000000000000000e+02,4.300753569602965953e+00,4.374589967727660955e+00
2.760000000000000000e+02,5.923332309722900035e+00,4.371112370491028187e+00
2.770000000000000000e+02,4.371112370491028187e+00,4.186924266815185369e+00
2.780000000000000000e+02,4.373976612091064808e+00,4.104209232330322088e+00
2.790000000000000000e+02,5.686916017532348988e+00,4.373976612091064808e+00
2.800000000000000000e+02,3.729591679573058816e+00,4.548306703567504883e+00
2.810000000000000000e+02,4.281027841567990322e+00,3.699673724174499245e+00
2.820000000000000000e+02,3.699673724174499245e+00,5.952572727203369496e+00
2.830000000000000000e+02,4.436470389366149902e+00,4.488018536567688344e+00
2.840000000000000000e+02,4.454937958717346547e+00,4.753397560119628551e+00
2.850000000000000000e+02,4.546351432800292969e+00,4.393260622024536488e+00
2.860000000000000000e+02,4.387221145629882635e+00,3.989139795303344727e+00
2.870000000000000000e+02,6.500000000000000000e+00,4.569749665260315119e+00
2.880000000000000000e+02,5.057898902893066762e+00,4.870499801635742365e+00
2.890000000000000000e+02,4.441501307487487615e+00,4.440858296553293449e+00
2.900000000000000000e+02,4.440858296553293449e+00,5.241898403565088849e+00
2.910000000000000000e+02,4.675771713256835938e+00,4.308707976341247914e+00
2.920000000000000000e+02,5.242429804801941096e+00,5.324406599998473766e+00
2.930000000000000000e+02,5.125543355941772461e+00,4.296169998429038017e+00
2.940000000000000000e+02,4.019613742828369141e+00,4.604581999778747381e+00
2.950000000000000000e+02,4.421472120285034002e+00,4.019613742828369141e+00
2.960000000000000000e+02,4.591251087188720881e+00,4.969710826873779297e+00
2.970000000000000000e+02,4.969710826873779297e+00,4.297498106956481934e+00
2.980000000000000000e+02,4.829053354263304954e+00,5.616050815582275035e+00
2.990000000000000000e+02,5.616050815582275035e+00,4.418958306312561035e+00
3.000000000000000000e+02,4.267520451545715687e+00,4.899471592903137385e+00
3.010000000000000000e+02,4.910856699943542125e+00,4.951141500473022816e+00
3.020000000000000000e+02,4.057509101761711534e+00,3.887859392166137074e+00
3.030000000000000000e+02,3.600000000000000089e+00,4.416561532020568670e+00
3.040000000000000000e+02,4.125028800964355646e+00,4.648330664634704235e+00
3.050000000000000000e+02,4.616093516349792480e+00,4.715440988540649414e+00
3.060000000000000000e+02,3.600000000000000089e+00,3.600139672756195175e+00
3.070000000000000000e+02,3.600000000000000089e+00,4.137254452705382946e+00
3.080000000000000000e+02,4.856616997718811390e+00,5.678055882453918457e+00
3.090000000000000000e+02,5.793759822845458984e+00,4.512468791007995250e+00
3.100000000000000000e+02,4.612741327285766246e+00,4.800220751762390492e+00
3.110000000000000000e+02,5.300590395927429199e+00,4.284045743942260565e+00
3.120000000000000000e+02,4.295159912109374645e+00,4.439837408065796076e+00
3.130000000000000000e+02,5.109009099006653010e+00,4.268845295906066539e+00
3.140000000000000000e+02,4.969564986228943049e+00,5.015546339750289739e+00
3.150000000000000000e+02,3.775352132320403786e+00,4.308116865158081232e+00
3.160000000000000000e+02,4.795149827003478471e+00,4.267499208450317383e+00
3.170000000000000000e+02,3.717510282993316650e+00,3.600000000000000089e+00
3.180000000000000000e+02,5.498651552200317205e+00,4.574899840354919256e+00
3.190000000000000000e+02,4.713389420509338734e+00,5.502063202857971014e+00
3.200000000000000000e+02,5.582118725776672008e+00,4.768663954734802424e+00
3.210000000000000000e+02,4.244408822059630992e+00,4.718571257591246848e+00
3.220000000000000000e+02,4.758851075172423783e+00,4.385459613800048118e+00
3.230000000000000000e+02,4.592789101600646795e+00,4.986614608764648793e+00
3.240000000000000000e+02,3.600000000000000089e+00,4.592789101600646795e+00
3.250000000000000000e+02,4.500083136558532537e+00,3.601708884239196440e+00
3.260000000000000000e+02,4.595933103561401722e+00,4.511349034309387385e+00
3.270000000000000000e+02,4.282239370875888795e+00,4.023877334594726740e+00
3.280000000000000000e+02,4.214565110206604182e+00,3.950138485431671231e+00
3.290000000000000000e+02,4.664268517494202015e+00,3.619499719142913907e+00
3.300000000000000000e+02,3.943243825435638339e+00,5.746300530433654963e+00
3.310000000000000000e+02,4.628635549545288441e+00,4.521847772598266424e+00
3.320000000000000000e+02,4.160960785909132653e+00,4.041007399559020996e+00
3.330000000000000000e+02,4.720788240432739258e+00,4.160960785909132653e+00
3.340000000000000000e+02,4.118261194229125621e+00,4.720788240432739258e+00
3.350000000000000000e+02,3.664350271224975142e+00,4.119923448562621715e+00
3.360000000000000000e+02,5.461539530754089711e+00,4.614872622489929022e+00
3.370000000000000000e+02,4.039898848533630016e+00,3.850272440910339267e+00
3.380000000000000000e+02,3.971031367778777632e+00,4.924575400352478205e+00
3.390000000000000000e+02,4.346343231201172053e+00,3.626686429977417081e+00
3.400000000000000000e+02,4.453124451637267889e+00,4.645294857025146662e+00
3.410000000000000000e+02,4.513954901695250932e+00,4.500917577743530629e+00
3.420000000000000000e+02,5.013932704925537109e+00,4.603986907005309881e+00
3.430000000000000000e+02,3.833366751670836514e+00,5.013932704925537109e+00
3.440000000000000000e+02,5.942557358741760609e+00,5.584324574470519664e+00
3.450000000000000000e+02,5.822106003761291504e+00,5.628431398868560365e+00
3.460000000000000000e+02,5.770857644081115900e+00,3.942178058624267400e+00
3.470000000000000000e+02,5.543253111839294256e+00,5.344579792022704723e+00
3.480000000000000000e+02,5.466582369804382502e+00,5.529691410064697443e+00
3.490000000000000000e+02,4.220143079757690430e+00,4.566508436203002397e+00
3.500000000000000000e+02,4.759283423423767090e+00,4.292344045639038264e+00
3.510000000000000000e+02,3.600000000000000089e+00,3.639851784706115811e+00
3.520000000000000000e+02,3.732424604892730535e+00,3.600000000000000089e+00
3.530000000000000000e+02,3.869027698040008456e+00,3.600000000000000089e+00
3.540000000000000000e+02,4.211744260787964045e+00,4.320835642019907219e+00
3.550000000000000000e+02,4.742518814404805383e+00,4.256557536125183283e+00
3.560000000000000000e+02,4.320835642019907219e+00,4.742518814404805383e+00
3.570000000000000000e+02,3.690060043334960849e+00,3.600000000000000089e+00
3.580000000000000000e+02,4.926000118255615234e+00,4.585198950767517267e+00
3.590000000000000000e+02,4.079601097106933416e+00,4.926000118255615234e+00
3.600000000000000000e+02,4.585198950767517267e+00,4.130221533775329412e+00
3.610000000000000000e+02,4.011577963829040527e+00,3.808975350856780739e+00
3.620000000000000000e+02,3.808975350856780739e+00,3.803451669216155739e+00
3.630000000000000000e+02,4.548930907249451039e+00,4.844713044166565119e+00
3.640000000000000000e+02,3.901386511325836359e+00,3.600000000000000089e+00
3.650000000000000000e+02,4.375175404548643954e+00,4.307923936843872426e+00
3.660000000000000000e+02,3.600000000000000089e+00,4.598010802268982289e+00
3.670000000000000000e+02,4.588450860977173029e+00,4.615538239479064941e+00
3.680000000000000000e+02,4.141664266586303711e+00,3.600000000000000089e+00
3.690000000000000000e+02,4.836061263084411088e+00,4.080080938339233576e+00
3.700000000000000000e+02,4.891341114044189808e+00,4.427389552376487458e+00
3.710000000000000000e+02,4.341490840911864879e+00,4.672257733345031916e+00
3.720000000000000000e+02,4.168316698074340465e+00,3.864019322395324529e+00
3.730000000000000000e+02,4.427389552376487458e+00,4.335303204709833658e+00
3.740000000000000000e+02,4.908463740348815385e+00,4.836061263084411088e+00
3.750000000000000000e+02,3.851725244522094638e+00,4.252511596679687145e+00
3.760000000000000000e+02,4.045898890495299938e+00,4.043206286430359064e+00
3.770000000000000000e+02,4.043206286430359064e+00,4.539820003509521307e+00
3.780000000000000000e+02,3.600000000000000089e+00,4.699690985679626287e+00
3.790000000000000000e+02,4.703815650939941584e+00,3.600000000000000089e+00
3.800000000000000000e+02,4.128723978996276855e+00,4.430452370643615190e+00
3.810000000000000000e+02,4.413302874565124156e+00,4.324188113212585449e+00
3.820000000000000000e+02,4.325595402717590687e+00,4.108212471008300781e+00
3.830000000000000000e+02,4.111436319351196467e+00,4.357454204559326527e+00
3.840000000000000000e+02,3.762743031978607267e+00,4.130330967903134365e+00
3.850000000000000000e+02,3.971379435062408536e+00,4.634237074851990101e+00
3.860000000000000000e+02,3.816782522201537908e+00,3.600000000000000089e+00
3.870000000000000000e+02,3.828588032722473056e+00,3.914103949069976718e+00
