0.000000000000000000e+00,6.851355652589213641e+00,6.368294246316646756e+00,1.991382875863955793e+00,-9.828379083953937112e+00,3.308554982757359930e+00,2.905856208516060413e+00,1.100273320000000110e+00
0.000000000000000000e+00,7.601569276086965310e+00,6.564566470362557027e+00,1.997674387648825878e+00,-9.314193422364176911e+00,3.621109388576651433e+00,2.828634797586753624e+00,1.200085239999999942e+00
0.000000000000000000e+00,8.376146972997682738e+00,6.763500288513297320e+00,2.000158488775543475e+00,-8.766322293943774824e+00,3.924324955802530823e+00,2.819583062374812599e+00,1.299963699999999944e+00
0.000000000000000000e+00,9.167144272876138089e+00,6.955007339350638418e+00,1.998041050771170557e+00,-8.193718414133035921e+00,4.214476415469695425e+00,2.833938632508544053e+00,1.400034020000000101e+00
0.000000000000000000e+00,9.978558439063821339e+00,7.144443835280783084e+00,1.991128705621107109e+00,-7.607712268681499523e+00,4.464191357992659981e+00,2.730511354011211367e+00,1.500031939999999953e+00
0.000000000000000000e+00,1.081651341091792418e+01,7.350876699965149363e+00,1.977576822957329616e+00,-7.005536860340585648e+00,4.694579100276096817e+00,2.558523607601899119e+00,1.599991259999999915e+00
0.000000000000000000e+00,1.166017523755199115e+01,7.526648824223459933e+00,1.955585552596211363e+00,-6.393284508191813487e+00,4.911161817407984742e+00,2.343996921004961820e+00,1.699928579999999911e+00
0.000000000000000000e+00,1.251695333483472972e+01,7.701717131242899583e+00,1.925419916654971253e+00,-5.776612857647812405e+00,5.115034585458788641e+00,2.099576393770715477e+00,1.799866760000000010e+00
0.000000000000000000e+00,1.339098062610226769e+01,7.875300344620876913e+00,1.887548659938446338e+00,-5.145531201287319334e+00,5.305463023085180474e+00,1.908841566461563888e+00,1.899965679999999990e+00
0.000000000000000000e+00,1.428037892781128626e+01,8.049361927696811136e+00,1.841694557164716306e+00,-4.498457076158268286e+00,5.484989438056914857e+00,1.775326009349873946e+00,2.000078999999999940e+00
0.000000000000000000e+00,1.515534097430205840e+01,8.214280066094664434e+00,1.788308403631726495e+00,-3.859362764754252773e+00,5.656303699419520825e+00,1.702027174766963080e+00,2.100161320000000220e+00
0.000000000000000000e+00,1.605553607034239505e+01,8.385120399363438892e+00,1.725677719151948786e+00,-3.196766977831849932e+00,5.836159263864539426e+00,1.670253786596938239e+00,2.200178240000000063e+00
0.000000000000000000e+00,1.697252108101631762e+01,8.553336175024140786e+00,1.651110547261801953e+00,-2.515052444178145219e+00,6.009632564945007083e+00,1.613573578344720483e+00,2.300135560000000190e+00
0.000000000000000000e+00,1.789985260543423351e+01,8.706700915067981938e+00,1.564280438112432225e+00,-1.806617323408405307e+00,6.177410581938555190e+00,1.519037407339079992e+00,2.400059880000000145e+00
0.000000000000000000e+00,1.884091214642873169e+01,8.853713064962562385e+00,1.464326383652193364e+00,-1.081070982527348567e+00,6.339034861199385418e+00,1.359500730653770750e+00,2.499950800000000140e+00
0.000000000000000000e+00,1.976946477296938909e+01,8.923425720416954476e+00,1.355079967035529132e+00,-3.444100612892790902e-01,6.493459030179105973e+00,1.230609314898113205e+00,2.599859120000000079e+00
0.000000000000000000e+00,2.068795924617944593e+01,8.955814166052890712e+00,1.243257979604565522e+00,4.012994165597474350e-01,6.635316940967529220e+00,1.301365901324010199e+00,2.699794439999999796e+00
0.000000000000000000e+00,2.167393169768201489e+01,9.161787335171466040e+00,1.131666591038687608e+00,1.140545890652190142e+00,6.684443599862147423e+00,1.620401377443551949e+00,2.799770759999999914e+00
0.000000000000000000e+00,2.268257632202256957e+01,9.359139075195574975e+00,1.025057448347671096e+00,1.896881037268234760e+00,6.813721795347560395e+00,2.281009362271331664e+00,2.899784679999999781e+00
0.000000000000000000e+00,2.371038745923808833e+01,9.528321589223249788e+00,9.258368364070758139e-01,2.810589448114432898e+00,7.020248732924875945e+00,3.076172913020589927e+00,2.999852999999999881e+00
0.000000000000000000e+00,2.475116289074369647e+01,9.679959647974008874e+00,8.342963403411726153e-01,3.792716069516850030e+00,7.267218491962020188e+00,3.630012203641671320e+00,3.099961319999999798e+00
0.000000000000000000e+00,2.579174133654722212e+01,9.818894887300491092e+00,7.563537576419157027e-01,4.814960331350955691e+00,7.748463425445582864e+00,3.841720759958792364e+00,3.200060240000000000e+00
0.000000000000000000e+00,2.680795274781493376e+01,9.880521468019162867e+00,6.978274705888268814e-01,5.922653597467324893e+00,8.268597101426333751e+00,3.500403444329188041e+00,3.300134560000000050e+00
0.000000000000000000e+00,2.780760550385107166e+01,9.906942355819923662e+00,6.570894081184432967e-01,6.998391329003347927e+00,8.687720917281101407e+00,2.787736420044168995e+00,3.400151880000000126e+00
0.000000000000000000e+00,2.880103080382479419e+01,9.919261907771426579e+00,6.316643431916277862e-01,8.039598535722504380e+00,8.991628222408078130e+00,2.140183276071763174e+00,3.500116799999999806e+00
0.000000000000000000e+00,2.979192526712648714e+01,9.925774690556057323e+00,6.218808042194388097e-01,9.062703070323593124e+00,9.197945046865349639e+00,1.523209795727771931e+00,3.600052119999999967e+00
0.000000000000000000e+00,3.078786789171263649e+01,9.931819002352808567e+00,6.254373865767948182e-01,1.006883450054593965e+01,9.320179761994602075e+00,1.024764655529378343e+00,3.699977440000000062e+00
0.000000000000000000e+00,3.177421409405420860e+01,9.933130087620851256e+00,6.476236680703151283e-01,1.104127348216755067e+01,9.372659982469164319e+00,6.677297952297401862e-01,3.799915760000000198e+00
0.000000000000000000e+00,3.275505883142003682e+01,9.934005219670638098e+00,6.972261173786861166e-01,1.198917441725517818e+01,9.384880852675479446e+00,2.812301916615665975e-01,3.899874679999999927e+00
0.000000000000000000e+00,3.374408214828643793e+01,9.939491015032352550e+00,7.745640685447158225e-01,1.294728226093667267e+01,9.379037018346540577e+00,4.630964897348618936e-02,3.999873000000000012e+00
0.000000000000000000e+00,3.473721058946263440e+01,9.946532660659794800e+00,8.818081468153164959e-01,1.390022877416498837e+01,9.362327712731778107e+00,1.474760093165962960e-01,4.099913319999999750e+00
0.000000000000000000e+00,3.573867078778059181e+01,9.956586130195384854e+00,1.011991170241880456e+00,1.485826095897754939e+01,9.363679975145181800e+00,4.204164426189835879e-01,4.199981239999999616e+00
0.000000000000000000e+00,3.672247776484636006e+01,9.960880498304561570e+00,1.151127406835682487e+00,1.581055160942468341e+01,9.374281917171128242e+00,7.085964669814509564e-01,4.300066560000000315e+00
0.000000000000000000e+00,3.772451006356185133e+01,9.975179738095036441e+00,1.294791037284525714e+00,1.676773917037160544e+01,9.405463379385455625e+00,9.462340486243763227e-01,4.400138880000000086e+00
0.000000000000000000e+00,3.873350413075128529e+01,9.992071748811325094e+00,1.434802354118344558e+00,1.773269350787196075e+01,9.450374766307268359e+00,9.558166520773148100e-01,4.500182800000000150e+00
0.000000000000000000e+00,4.051837741456257902e+01,1.107514287344447013e+01,1.566109019049919615e+00,1.869853535224168084e+01,9.515273719104390793e+00,8.536161526705049463e-01,4.600196119999999667e+00
0.000000000000000000e+00,4.211621422328252606e+01,1.159588893384652408e+01,1.688058686164065181e+00,1.965969017706321864e+01,9.600187488529851265e+00,8.782265830231869019e-01,4.700160440000000328e+00
0.000000000000000000e+00,4.360769775852275387e+01,1.184982184637707903e+01,1.789117914194112702e+00,2.064733190617985059e+01,9.713903167082404977e+00,9.578201662262657567e-01,4.800079760000000029e+00
0.000000000000000000e+00,4.507399241542848500e+01,1.201343773196629350e+01,1.857516764484594907e+00,2.165879697778293433e+01,9.850058983954108172e+00,1.091777338341157089e+00,4.899966680000000352e+00
0.000000000000000000e+00,4.648320305903252603e+01,1.212584492188497798e+01,1.898491094766072251e+00,2.269546800979699697e+01,1.000432166284034707e+01,1.277596272867543625e+00,4.999850000000000350e+00
0.000000000000000000e+00,4.787036656560883330e+01,1.222429416341146435e+01,1.919867913660693759e+00,2.375919816989629396e+01,1.016974828430820921e+01,1.402708411152530976e+00,5.099742319999999829e+00
0.000000000000000000e+00,4.922026213198873990e+01,1.230654916426145995e+01,1.922223816468165314e+00,2.485444637230557419e+01,1.034679199264793859e+01,1.514938237764861695e+00,5.199680240000000175e+00
0.000000000000000000e+00,5.059747592303654073e+01,1.243303605873068918e+01,1.912118979602591917e+00,2.596326880259311665e+01,1.052139576101238738e+01,1.667022353156778269e+00,5.299692560000000441e+00
0.000000000000000000e+00,5.200269571879250918e+01,1.251811930453897759e+01,1.879903284274817343e+00,2.709693150062749112e+01,1.069998608160483400e+01,1.805287280353744972e+00,5.399763880000000071e+00
0.000000000000000000e+00,5.349515317029186434e+01,1.295571790256350830e+01,1.808018161644951105e+00,2.824998190818314825e+01,1.087525474567422457e+01,1.905089010603980615e+00,5.499890800000000191e+00
0.000000000000000000e+00,5.496202889830391314e+01,1.307004489947713921e+01,1.697886048475718779e+00,2.942535295728265865e+01,1.105123244366930280e+01,1.947979159179012543e+00,5.600055120000000386e+00
0.000000000000000000e+00,5.643520961514929724e+01,1.329413125069582158e+01,1.547065040337795683e+00,3.061636655932205286e+01,1.122463671292540965e+01,1.887648774571355936e+00,5.700207439999999792e+00
0.000000000000000000e+00,5.791467850220495706e+01,1.354507891957185883e+01,1.363621332920584850e+00,3.183032731184992414e+01,1.139772190723159184e+01,1.762042395811035167e+00,5.800307759999999924e+00
0.000000000000000000e+00,5.934154282684161075e+01,1.355399960842997764e+01,1.167119345004601572e+00,3.305552529756889157e+01,1.156961075710020737e+01,1.635983247940197227e+00,5.900320680000000095e+00
0.000000000000000000e+00,6.071934555702700465e+01,1.344791886005167747e+01,9.616745804826936084e-01,3.429288260824039725e+01,1.171888122018887302e+01,1.509629277508369949e+00,6.000250999999999557e+00
0.000000000000000000e+00,6.203512118602214542e+01,1.337605462999874639e+01,7.557344596434726336e-01,3.553427434215217318e+01,1.186567381425792611e+01,1.407672242918897698e+00,6.100114320000000312e+00
0.000000000000000000e+00,6.333322034907413212e+01,1.325877110379028423e+01,5.575085003521143001e-01,3.679743517620982374e+01,1.201224789060088938e+01,1.329534233302993140e+00,6.199945239999999913e+00
0.000000000000000000e+00,6.461576245358320136e+01,1.313009217671271323e+01,3.695372844011020064e-01,3.806853297703069927e+01,1.215217267779711996e+01,1.244626025218317222e+00,6.299793560000000348e+00
0.000000000000000000e+00,6.585204777364909035e+01,1.302875745729760482e+01,2.069203618394290789e-01,3.935696269352452248e+01,1.228857255684425276e+01,1.182460569719160803e+00,6.399920410000000004e+00
0.000000000000000000e+00,6.712078070991849188e+01,1.298755170064971232e+01,8.611243596444906334e-02,4.065293207640906559e+01,1.240565711431369778e+01,1.168805487851381164e+00,6.499586800000000331e+00
0.000000000000000000e+00,6.842165633034312577e+01,1.297085687017402122e+01,-2.191008604576400592e-03,4.196569272786770455e+01,1.253152924969248261e+01,1.179762456100568180e+00,6.599572120000000375e+00
0.000000000000000000e+00,6.973804201567388361e+01,1.299269043409172930e+01,-7.251857365956861090e-02,4.329371199645507318e+01,1.265685400516392356e+01,1.195007837557767960e+00,6.699618440000000064e+00
0.000000000000000000e+00,7.106049204041121925e+01,1.302572421417612958e+01,-1.265717161034874694e-01,4.463404350011354182e+01,1.277619294766580715e+01,1.200727213553180350e+00,6.799697499999999728e+00
0.000000000000000000e+00,7.240551243253916880e+01,1.307345333258624542e+01,-1.750285137590344986e-01,4.598021874025296540e+01,1.287850695816417179e+01,1.165961826082940522e+00,6.899796679999999682e+00
0.000000000000000000e+00,7.376177196974741435e+01,1.313090936474639747e+01,-2.060929282669616835e-01,4.733890302455268539e+01,1.298522816349257702e+01,1.108953967930022433e+00,6.999878999999999962e+00
0.000000000000000000e+00,7.512481753070315449e+01,1.319746287809373619e+01,-1.960035607418782744e-01,4.869867600827194565e+01,1.308522328011995839e+01,1.065284968235305607e+00,7.099948320000000201e+00
0.000000000000000000e+00,7.649373227809770981e+01,1.325775680261863343e+01,-1.490975027404619901e-01,5.006717919514963455e+01,1.317956375756464737e+01,1.021432529167372039e+00,7.199992240000000265e+00
0.000000000000000000e+00,7.787158670492129886e+01,1.333029034520030187e+01,-6.448307007820525127e-02,5.144747242653162544e+01,1.328753035263460802e+01,9.754103472146000708e-01,7.300007560000000062e+00
0.000000000000000000e+00,7.923205005036734860e+01,1.340102859896805043e+01,5.201912522085246765e-02,5.280361105671646982e+01,1.336384230327362665e+01,9.301086370533419023e-01,7.399972879999999975e+00
0.000000000000000000e+00,8.061971441836426777e+01,1.350665130783368539e+01,1.812232897217847805e-01,5.417064163172572222e+01,1.344416695129267758e+01,8.734831930554431967e-01,7.499881799999999821e+00
0.000000000000000000e+00,8.201462461101458246e+01,1.359831354468414588e+01,3.213302717960033195e-01,5.554925764291963475e+01,1.352153705481496715e+01,8.151560339408088218e-01,7.599768120000000238e+00
0.000000000000000000e+00,8.341935604243337821e+01,1.367972238199584822e+01,4.676383451736397801e-01,5.694032353676647062e+01,1.360797893486283883e+01,7.676651864664773006e-01,7.699669440000000087e+00
0.000000000000000000e+00,8.483256995010711421e+01,1.376581215210252829e+01,6.099994778653787808e-01,5.834385792294925466e+01,1.370267112630470052e+01,7.198677810154495704e-01,7.799604760000000248e+00
0.000000000000000000e+00,8.625498508007490273e+01,1.384422111200569638e+01,7.429270995493248986e-01,5.975244592183319270e+01,1.378411658158177389e+01,6.613447776667128464e-01,7.899589680000000058e+00
0.000000000000000000e+00,8.769214429719401949e+01,1.392249228623987456e+01,8.524954790065476518e-01,6.117885408139288472e+01,1.386403629856696362e+01,5.910784044487339406e-01,7.999624999999999986e+00
0.000000000000000000e+00,8.914998427462475661e+01,1.401874485610985666e+01,9.220211354303505802e-01,6.260767863970104941e+01,1.393040930723051218e+01,5.018565324824190155e-01,8.099697459999999793e+00
0.000000000000000000e+00,9.061684684893843666e+01,1.411474897413027385e+01,9.624869446843875576e-01,6.403911136297411133e+01,1.398838282125321975e+01,4.020551991459093144e-01,8.199816379999999683e+00
0.000000000000000000e+00,9.207444470549380355e+01,1.419712391008429897e+01,9.921663858270943770e-01,6.546550144939780580e+01,1.402169954496325488e+01,3.083580732868251295e-01,8.299889699999999593e+00
0.000000000000000000e+00,9.353623216389222250e+01,1.425792209787897846e+01,1.013086742395608253e+00,6.688291174626466784e+01,1.402762136186984598e+01,2.212974326119798441e-01,8.399926020000000548e+00
0.000000000000000000e+00,9.498031433147936298e+01,1.432533142104846213e+01,1.036787942739290092e+00,6.829648569976126282e+01,1.403033778302729750e+01,1.460501493960542907e-01,8.499900939999999849e+00
0.000000000000000000e+00,9.644311790401798135e+01,1.437702854119353901e+01,1.053171401482326131e+00,6.970308318340042320e+01,1.402602802002867755e+01,8.509996623664831117e-02,8.599828260000000668e+00
0.000000000000000000e+00,9.791729948439072473e+01,1.443382021057097475e+01,1.039187907426197821e+00,7.110276754170287461e+01,1.402002631862104920e+01,3.430685918829599890e-02,8.699723580000000567e+00
0.000000000000000000e+00,9.939350902474599536e+01,1.450420433683175325e+01,1.001231972429844852e+00,7.249612911920638680e+01,1.400705094703097764e+01,1.647878345439440263e-03,8.799573499999999271e+00
0.000000000000000000e+00,1.008659188183447526e+02,1.457482323526324386e+01,9.408022218236690160e-01,7.389369484728767645e+01,1.401101410930668933e+01,-4.974514147730670771e-03,8.899400820000000323e+00
0.000000000000000000e+00,1.023531366562483811e+02,1.465280919684948202e+01,8.598295884078731577e-01,7.529066671181568893e+01,1.402884412701550154e+01,5.785720835248624877e-03,8.999225140000000067e+00
0.000000000000000000e+00,1.038543249165378768e+02,1.470813868806992097e+01,7.716145112679396734e-01,7.669260715653926752e+01,1.404523098608902210e+01,2.344122111101369990e-02,9.099082459999999983e+00
0.000000000000000000e+00,1.053706833176154305e+02,1.475139042152034818e+01,6.754710888622393883e-01,7.810519316448669258e+01,1.406397314790379660e+01,4.296553009447293819e-02,9.199029239999999774e+00
0.000000000000000000e+00,1.068599818380221791e+02,1.477226523788605483e+01,5.712310440201309181e-01,7.951635996040795362e+01,1.406247206104867686e+01,5.338803661376598231e-02,9.299106699999999393e+00
0.000000000000000000e+00,1.083790080718669202e+02,1.482659116866354587e+01,4.685387179614372011e-01,8.093619371398588669e+01,1.405241801738169727e+01,5.773495936445319221e-02,9.399292020000000747e+00
0.000000000000000000e+00,1.098745790594876439e+02,1.488404521865467522e+01,3.749237315409441051e-01,8.236742336170782153e+01,1.406637225447772543e+01,6.525343634496706680e-02,9.499508940000000123e+00
0.000000000000000000e+00,1.113961780122509850e+02,1.495255351973818136e+01,2.995120829265784934e-01,8.379887829435544688e+01,1.407722988437040001e+01,6.816916155618085726e-02,9.599729260000000153e+00
0.000000000000000000e+00,1.129354839239265402e+02,1.500829056778537662e+01,2.548826154537815469e-01,8.522165537548740133e+01,1.406973054587385441e+01,6.160294516198958070e-02,9.699914579999999731e+00
0.000000000000000000e+00,1.144816205029582505e+02,1.505291200594434642e+01,2.318632928049887687e-01,8.664821332372463303e+01,1.408870320338412085e+01,5.031646164543494143e-02,9.800035499999999900e+00
0.000000000000000000e+00,1.160322433128069406e+02,1.509235591150485334e+01,2.138580239383072179e-01,8.806801150272451650e+01,1.408621464130796852e+01,3.694712364112022474e-02,9.900114820000000648e+00
0.000000000000000000e+00,1.175791417321154455e+02,1.512069753737618427e+01,1.995524639824467761e-01,8.948590830465403201e+01,1.409674725021455544e+01,2.592591805565589227e-02,1.000014614000000002e+01
0.000000000000000000e+00,1.191262257293157489e+02,1.515395588359724321e+01,1.802811280022991736e-01,9.089270276474253762e+01,1.409132231340349861e+01,2.550184256713926290e-02,1.010013846000000015e+01
0.000000000000000000e+00,1.206363101581122805e+02,1.516601650676646607e+01,1.620523438362482249e-01,9.230674623213450047e+01,1.409152707346591349e+01,3.022475044341348810e-02,1.020007037999999966e+01
0.000000000000000000e+00,1.221518010519161379e+02,1.517227392717637713e+01,1.612391950472371327e-01,9.371698771418498097e+01,1.409147967519064970e+01,3.101523008076594728e-02,1.029997170000000040e+01
0.000000000000000000e+00,1.236855398851623420e+02,1.518188620932526334e+01,1.716840119700485667e-01,9.511363132750921068e+01,1.408933410544368314e+01,3.075052988091422565e-02,1.039983587999999948e+01
0.000000000000000000e+00,1.252142778488602204e+02,1.519801467698242270e+01,1.904198709636295839e-01,9.651440165288066453e+01,1.409420404332853138e+01,2.904213119423536965e-02,1.049987080000000006e+01
0.000000000000000000e+00,1.267257021072033325e+02,1.522983955723560889e+01,2.183320477917464753e-01,9.791710923330194305e+01,1.410102206058109608e+01,2.584786985445208796e-02,1.059994812000000053e+01
0.000000000000000000e+00,1.282695824972546745e+02,1.527168363111395877e+01,2.491943414496091136e-01,9.931620629433830061e+01,1.410331514226198202e+01,2.522958053444362969e-02,1.070006543999999948e+01
0.000000000000000000e+00,1.297858819949183271e+02,1.529463647816904803e+01,2.846845875552120320e-01,1.007215116802455412e+02,1.411256972989806613e+01,2.482621002822481271e-02,1.080022675999999926e+01
0.000000000000000000e+00,1.313444111382149799e+02,1.533121292220491405e+01,3.276015482180861804e-01,1.021327076205892723e+02,1.413162367557298005e+01,2.201066902936718930e-02,1.090038567999999941e+01
0.000000000000000000e+00,1.328951972659826311e+02,1.536243234025008064e+01,3.708243793693310475e-01,1.035525228634887327e+02,1.413501292848894941e+01,1.969511664978928697e-02,1.100054000000000087e+01
0.000000000000000000e+00,1.344767461788895844e+02,1.541229537925346449e+01,4.071093292102126449e-01,1.049737309887932213e+02,1.413123277070455153e+01,2.017869264569433635e-02,1.110068032000000038e+01
0.000000000000000000e+00,1.360585624770728259e+02,1.545372805381420633e+01,4.322979514587362848e-01,1.063905478355675882e+02,1.412521473710310183e+01,2.441526934698514534e-02,1.120078623999999934e+01
0.000000000000000000e+00,1.376440600183182710e+02,1.549766475649338915e+01,4.392312004090855870e-01,1.078111794892807609e+02,1.412546885170465849e+01,3.489290074302449363e-02,1.130086855999999962e+01
0.000000000000000000e+00,1.392368321676745495e+02,1.554027779214658800e+01,4.333311822573971961e-01,1.092345240554463146e+02,1.412439562155098649e+01,4.923045691949864272e-02,1.140091387999999917e+01
0.000000000000000000e+00,1.408015744566026797e+02,1.557562119224151687e+01,4.256771303395281425e-01,1.106539203495285904e+02,1.412625680479342272e+01,6.297837173117450116e-02,1.150089879999999987e+01
0.000000000000000000e+00,1.423908640168275213e+02,1.562363998506648777e+01,4.164784570077932346e-01,1.120650404474715600e+02,1.412883881757073468e+01,7.602038436580924041e-02,1.160083511999999928e+01
0.000000000000000000e+00,1.439850737382668626e+02,1.565477460650911290e+01,4.100985278856515426e-01,1.134788819695121731e+02,1.413837113159175374e+01,8.676734105642783246e-02,1.170072344000000086e+01
0.000000000000000000e+00,1.455674127603247712e+02,1.566120452280548925e+01,4.041348290269166088e-01,1.148992841292162410e+02,1.415472577877428861e+01,9.528354619267459524e-02,1.180056476000000032e+01
0.000000000000000000e+00,1.471472505012336853e+02,1.568046514085497911e+01,3.899723981192186884e-01,1.163206489303647686e+02,1.417641534976865891e+01,1.037158204226096142e-01,1.190037468000000054e+01
0.000000000000000000e+00,1.487531257764071029e+02,1.574233808367455545e+01,3.716448980313739603e-01,1.177431077563309003e+02,1.419829744231540403e+01,1.101983556666070174e-01,1.200020899999999990e+01
0.000000000000000000e+00,1.503268268578742379e+02,1.577323479661331795e+01,3.518132594972412930e-01,1.191708258960355238e+02,1.421977147379515749e+01,1.131448952262296137e-01,1.210008831999999934e+01
0.000000000000000000e+00,1.519057189712903266e+02,1.581156645218333168e+01,3.289904221114984817e-01,1.205849146528651090e+02,1.422860209158125677e+01,1.140456214823327014e-01,1.219999323999999952e+01
0.000000000000000000e+00,1.535011732588935445e+02,1.585001721562830568e+01,3.049974499903667091e-01,1.220020012317456519e+02,1.424170246195535050e+01,1.140477712694669687e-01,1.229993555999999977e+01
0.000000000000000000e+00,1.550785788889543824e+02,1.589962909303069338e+01,2.786331670052485943e-01,1.234217101233867453e+02,1.424555365849450084e+01,1.141091323417385978e-01,1.239991588000000000e+01
0.000000000000000000e+00,1.566481124860765135e+02,1.592109790914962630e+01,2.474144653288448126e-01,1.248516509690085030e+02,1.425892435057442675e+01,1.162623321022901168e-01,1.249993979999999993e+01
0.000000000000000000e+00,1.581991146518588209e+02,1.591394611709301543e+01,2.153995503823402380e-01,1.262849859163390676e+02,1.426442247240217220e+01,1.194477591071997219e-01,1.260001012000000031e+01
0.000000000000000000e+00,1.598019278579446905e+02,1.595033879820907075e+01,1.875205169236150438e-01,1.277129716478395380e+02,1.426625684664381488e+01,1.216130367365077375e-01,1.270011043999999956e+01
0.000000000000000000e+00,1.614068774723596960e+02,1.598949627986883470e+01,1.651803641661582223e-01,1.291423262399933662e+02,1.426586026371751181e+01,1.237100265156833578e-01,1.280023176000000085e+01
0.000000000000000000e+00,1.630147868212412448e+02,1.602719771310542995e+01,1.516323235329224417e-01,1.305766559862920815e+02,1.427106093194703718e+01,1.259804919104625387e-01,1.290035167999999999e+01
0.000000000000000000e+00,1.646527896538851223e+02,1.604505968850592268e+01,1.445006429646002455e-01,1.320086333363110498e+02,1.427178633831331744e+01,1.282613382981389605e-01,1.300046299999999988e+01
0.000000000000000000e+00,1.662768884961597848e+02,1.606002316406377517e+01,1.381293967865786509e-01,1.334384927996150338e+02,1.427045241186995561e+01,1.312483534412550445e-01,1.310052332000000064e+01
0.000000000000000000e+00,1.679104476337232370e+02,1.607093101067257024e+01,1.328276031471996022e-01,1.348701356773259761e+02,1.427627697063692835e+01,1.344073093729788171e-01,1.320049724000000069e+01
0.000000000000000000e+00,1.694679485658603539e+02,1.603026491144117927e+01,1.270887533076313636e-01,1.362980554233839143e+02,1.429364247586921977e+01,1.369837174413555680e-01,1.330040956000000030e+01
0.000000000000000000e+00,1.710254310373263422e+02,1.600812511806611838e+01,1.216306007194211669e-01,1.377330743974839891e+02,1.432707028955052309e+01,1.398139598457911192e-01,1.340029088000000002e+01
0.000000000000000000e+00,1.724398111391043926e+02,1.595848039726615220e+01,1.201208841007409822e-01,1.391767790473855655e+02,1.435604489034296627e+01,1.437780432968225330e-01,1.350017880000000048e+01
0.000000000000000000e+00,1.739255395385656016e+02,1.595445040957930871e+01,1.206702043394808216e-01,1.406317340945770411e+02,1.438649413393448562e+01,1.490023378635247364e-01,1.360011511999999989e+01
0.000000000000000000e+00,1.754347832731248786e+02,1.597855319766186000e+01,1.217882689568860893e-01,1.420861529690724865e+02,1.440793572578577830e+01,1.560298813640778881e-01,1.370009944000000068e+01
0.000000000000000000e+00,1.769247603113659011e+02,1.601447387277096723e+01,1.242641560896952241e-01,1.435391316685623906e+02,1.442182610855130065e+01,1.642813207364159644e-01,1.380012475999999921e+01
0.000000000000000000e+00,1.783478692690132448e+02,1.602428513630239237e+01,1.275415653338093647e-01,1.449936750155705170e+02,1.443555462685652024e+01,1.725288942356686672e-01,1.390017968000000081e+01
0.000000000000000000e+00,1.798176903554617354e+02,1.605167319251804159e+01,1.320109519814207932e-01,1.464481700121682763e+02,1.446010996944246330e+01,1.807276823396714027e-01,1.400028400000000062e+01
0.000000000000000000e+00,1.814851292921096331e+02,1.613344843772201642e+01,1.387301752459002002e-01,1.479087823827211992e+02,1.448519052777204053e+01,1.884793848837069685e-01,1.410042632000000040e+01
0.000000000000000000e+00,1.831936152269232707e+02,1.619756484444689804e+01,1.457798946094567283e-01,1.493746248151569205e+02,1.450596900426908498e+01,1.956078219250454997e-01,1.420056124000000075e+01
0.000000000000000000e+00,1.848951128900605738e+02,1.622889745597483468e+01,1.506892914942382367e-01,1.508424591677481317e+02,1.452349636236280794e+01,2.024307633245185645e-01,1.430066356000000027e+01
0.000000000000000000e+00,1.865931306013852975e+02,1.625046590819895442e+01,1.527788265486667574e-01,1.523124218460583279e+02,1.453348633895539521e+01,2.083153563251124163e-01,1.440071488000000066e+01
